上市公司简称,股票代码,年份,AI提及次数,AI战略态度,AI整体水平,AI岗位数,AI专利数,一致性判定
豪恩汽电,301488,2024.0,0,核心战略,中,8,199,行动先行
豪悦护理,605009,2024.0,0,,,0,25,行动先行
豪森智能,688529,2024.0,0,,,0,18,行动先行
豪江智能,301320,2024.0,0,,,6,39,行动先行
豪美新材,002988,2024.0,1,重点方向,低,3,93,言行一致
豪能股份,603809,2024.0,0,,,0,24,行动先行
豪迈科技,002595,2024.0,1,未提及,低,0,340,言行一致
豪鹏科技,001283,2024.0,0,,,9,437,行动先行
豫光金铅,600531,2024.0,0,未提及,无,0,125,行动先行
豫园股份,600655,2024.0,0,,无,3,0,行动先行
豫能控股,001896,2024.0,0,,无,0,2,行动先行
贝仕达克,300822,2024.0,0,,,7,31,行动先行
贝因美,002570,2024.0,0,,,3,21,行动先行
贝斯特,300580,2024.0,0,,,0,88,行动先行
贝斯美,300796,2024.0,0,,无,0,37,行动先行
贝泰妮,300957,2024.0,0,,,5,230,行动先行
贝特瑞,920185,2024.0,4,重点方向,中,2,384,言行一致
贝瑞基因,000710,2024.0,8,核心战略,高,1,0,言行一致
贝肯能源,002828,2024.0,0,,,0,12,行动先行
贝达药业,300558,2024.0,4,重点方向,中,12,177,言行一致
贝隆精密,301567,2024.0,0,,,0,81,行动先行
财富趋势,688318,2024.0,22,重点方向,高,10,9,言行一致
财达证券,600906,2024.0,0,,,6,0,行动先行
财通证券,601108,2024.0,2,重点方向,中,38,0,言行一致
贤丰控股,002141,2024.0,0,,无,0,0,未涉及AI
贵州燃气,600903,2024.0,0,未提及,无,2,1,行动先行
贵州茅台,600519,2024.0,0,,无,0,285,行动先行
贵州轮胎,000589,2024.0,0,,,0,150,行动先行
贵广网络,600996公司简称：贵广网络,2024.0,0,,,0,0,未涉及AI
贵研铂业,600459,2024.0,0,,,2,339,行动先行
贵绳股份,600992,2024.0,0,,,0,305,行动先行
贵航股份,600523,2024.0,0,,,1,22,行动先行
赛伍技术,603212,2024.0,0,未提及,无,0,443,行动先行
赛伦生物,688163,2024.0,0,,无,0,35,行动先行
赛分科技,688758,2024.0,0,,无,0,0,未涉及AI
赛力斯,601127,2024.0,0,,,177,271,行动先行
赛升药业,300485,2024.0,1,初步探索,低,0,56,言行一致
赛微微电,688325,2024.0,0,,,0,37,行动先行
赛微电子,300456,2024.0,8,重点方向,中,0,23,言行一致
赛恩斯,688480,2024.0,1,初步探索,低,1,0,言行一致
赛意信息,300687,2024.0,0,,,268,76,行动先行
赛托生物,300583,2024.0,0,,,0,54,行动先行
赛摩智能,300466,2024.0,20,核心战略,高,12,53,言行一致
赛特新材,688398,2024.0,0,,,0,103,行动先行
赛科希德,688338,2024.0,0,,无,0,21,行动先行
赛维时代,301381,2024.0,10,初步探索,中,0,7,言行一致
赛腾股份,603283,2024.0,0,,,6,277,行动先行
赛诺医疗,688108,2024.0,0,,,1,50,行动先行
赛象科技,002337,2024.0,0,,,5,285,行动先行
赛轮轮胎,601058,2024.0,0,,,1,467,行动先行
赞宇科技,002637,2024.0,0,未提及,无,0,114,行动先行
赢合科技,300457,2024.0,0,,,17,124,行动先行
赢时胜,300377,2024.0,0,,,156,20,行动先行
赣粤高速,600269,2024.0,2,初步探索,低,0,93,言行一致
赣能股份,000899,2024.0,0,,无,3,27,行动先行
赣锋锂业,002460,2024.0,0,,,1,183,行动先行
赤天化,600227,2024.0,3,重点方向,中,0,12,言行一致
赤峰黄金,600988,2024.0,0,,无,0,3,行动先行
赫美集团,002356,2024.0,0,未提及,无,1,5,行动先行
起帆电缆,605222,2024.0,0,未提及,无,0,33,行动先行
超卓航科,688237,2024.0,0,,无,0,57,行动先行
超图软件,300036,2024.0,0,,,67,127,行动先行
超声电子,000823,2024.0,6,重点方向,中,0,67,言行一致
超捷股份,301005,2024.0,7,初步探索,低,1,0,言行一致
超研股份,301602,2024.0,3,核心战略,中,5,0,言行一致
超讯通信,603322,2024.0,0,,,0,95,行动先行
超越科技,301049,2024.0,0,未提及,无,0,56,行动先行
超达装备,301186,2024.0,1,初步探索,低,0,129,言行一致
超频三,300647,2024.0,0,未提及,无,1,81,行动先行
越剑智能,603095,2024.0,0,未提及,无,0,46,行动先行
越秀资本,000987,2024.0,0,,,0,0,未涉及AI
趣睡科技,301336,2024.0,11,核心战略,高,0,17,言行一致
跃岭股份,002725,2024.0,0,,无,0,57,行动先行
跨境通,002640,2024.0,3,初步探索,低,0,0,表态超前
路德环境,688156,2024.0,3,初步探索,低,0,72,言行一致
路斯股份,920419,2024.0,0,,无,0,23,行动先行
路桥信息,920748,2024.0,17,核心战略,高,7,114,言行一致
路畅科技,002813,2024.0,9,核心战略,高,10,138,言行一致
路维光电,688401,2024.0,0,,,0,37,行动先行
软控股份,002073,2024.0,0,重点方向,中,70,1052,行动先行
软通动力,301236,2024.0,0,,,913,0,行动先行
轻纺城,600790,2024.0,0,,,0,1,行动先行
辉丰股份,002496,2024.0,1,重点方向,中,0,23,言行一致
辉煌科技,002296,2024.0,0,,,3,218,行动先行
辉隆股份,002556,2024.0,0,未提及,无,0,0,未涉及AI
辰光医疗,920300,2024.0,0,,无,1,50,行动先行
辰奕智能,301578,2024.0,0,,,29,42,行动先行
辰安科技,300523,2024.0,19,核心战略,高,364,249,言行一致
辰欣药业,603367,2024.0,3,重点方向,中,0,239,言行一致
辽宁成大,600739,2024.0,1,初步探索,低,0,5,言行一致
辽宁能源,600758,2024.0,0,,无,0,0,未涉及AI
达仁堂,600329,2024.0,2,未提及,低,26,541,言行一致
达刚控股,300103,2024.0,0,初步探索,低,0,15,行动先行
达利凯普,301566,2024.0,0,,无,0,29,行动先行
达嘉维康,301126,2024.0,0,未提及,低,0,0,未涉及AI
达威股份,300535,2024.0,0,未提及,无,0,95,行动先行
达安基因,002030,2024.0,0,,无,8,509,行动先行
达实智能,002421,2024.0,12,核心战略,高,61,250,言行一致
达意隆,002209,2024.0,2,初步探索,低,3,600,言行一致
达梦数据,688692,2024.0,8,持续关注人工智能技术，推动AI与数据库融合,中,17,0,言行一致
达瑞电子,300976,2024.0,0,,,20,57,行动先行
迅安科技,920950,2024.0,0,,,0,18,行动先行
迅捷兴,688655,2024.0,19,重点方向,中,0,78,言行一致
迅游科技,300467,2024.0,0,,,5,21,行动先行
迈为股份,300751,2024.0,0,未提及,无,17,234,行动先行
迈信林,688685,2024.0,4,重点方向,中,0,54,言行一致
迈克生物,300463,2024.0,6,重点方向,中,16,236,言行一致
迈威生物,688062,2024.0,0,未提及,低,8,0,行动先行
迈得医疗,688310,2024.0,5,重点方向,中,13,331,言行一致
迈拓股份,301006,2024.0,0,,,0,50,行动先行
迈普医学,301033,2024.0,0,,无,3,191,行动先行
迈瑞医疗,300760,2024.0,38,核心战略,高,81,4059,言行一致
迈赫股份,301199,2024.0,0,,,23,144,行动先行
迎丰股份,605055,2024.0,1,初步探索,低,0,54,言行一致
迎驾贡酒,603198,2024.0,0,,无,0,38,行动先行
运机集团,001288,2024.0,0,,,3,43,行动先行
运达科技,300440,2024.0,0,,,67,185,行动先行
运达股份,300772,2024.0,4,重点方向,中,44,1104,言行一致
近岸蛋白,688137,2024.0,0,,,2,46,行动先行
返利科技,600228,2024.0,0,,,0,0,未涉及AI
远东传动,002406,2024.0,0,,,0,49,行动先行
远东股份,600869,2024.0,9,重点方向,高,1,0,言行一致
远信工业,301053,2024.0,0,,,0,16,行动先行
远光软件,002063,2024.0,0,,,207,2256,行动先行
远大控股,000626,2024.0,0,,,0,0,未涉及AI
远方信息,300306,2024.0,12,重点方向,中,22,33,言行一致
远望谷,002161,2024.0,0,,,26,104,行动先行
远程股份,002692,2024.0,2,初步探索,低,0,53,言行一致
远翔新材,301300,2024.0,0,,无,0,59,行动先行
远航精密,920914,2024.0,4,重点方向,中,0,37,言行一致
连云港,601008,2024.0,0,初步探索,低,0,31,行动先行
连城数控,920368,2024.0,0,,,11,75,行动先行
迦南智能,300880,2024.0,0,未提及,无,2,81,行动先行
迦南科技,300412,2024.0,1,初步探索,低,3,335,言行一致
迪哲医药,688192,2024.0,0,,无,0,0,未涉及AI
迪威尔,688377,2024.0,0,,无,0,64,行动先行
迪安诊断,300244,2024.0,0,,,22,7,行动先行
迪尔化工,920304,2024.0,0,,,0,8,行动先行
迪普科技,300768,2024.0,0,,,48,1798,行动先行
迪森股份,300335,2024.0,0,,,0,105,行动先行
迪生力,603335,2024.0,0,,无,0,19,行动先行
迪贝电气,603320,2024.0,0,初步探索,低,0,43,行动先行
迪阿股份,301177,2024.0,0,,无,0,0,未涉及AI
创兴资源,600193,2024.0,0,,,0,0,未涉及AI
华嵘控股,600421,2024.0,0,,无,0,0,未涉及AI
国新文化,600636,2024.0,12,重点方向,中,0,22,言行一致
太和水,605081,2024.0,0,,无,2,54,行动先行
岩石股份,600696,2024.0,0,未提及,无,1,0,行动先行
ST,600608,2024.0,1,重点方向,低,0,0,表态超前
ST,600599,2024.0,0,,无,0,0,未涉及AI
透景生命,300642,2024.0,0,,无,2,32,行动先行
通业科技,300960,2024.0,0,,,4,46,行动先行
通光线缆,300265,2024.0,0,未提及,无,0,114,行动先行
通力科技,301255,2024.0,0,未提及,无,0,34,行动先行
通化东宝,600867,2024.0,1,初步探索,低,2,44,言行一致
通化金马,000766,2024.0,0,,无,0,30,行动先行
通合科技,300491,2024.0,7,初步探索,低,0,170,言行一致
通威股份,600438,2024.0,0,,无,9,256,行动先行
通宇通讯,002792,2024.0,1,初步探索,低,6,369,言行一致
通宝能源,600780,2024.0,0,,,0,0,未涉及AI
通富微电,002156,2024.0,0,,,0,642,行动先行
通易航天,920642,2024.0,0,,,0,49,行动先行
通源环境,688679,2024.0,1,初步探索,低,10,120,言行一致
通源石油,300164,2024.0,0,,无,0,44,行动先行
通灵股份,301168,2024.0,0,未提及,无,0,82,行动先行
通用电梯,300931,2024.0,0,,,0,109,行动先行
通程控股,000419,2024.0,0,,无,3,0,行动先行
通策医疗,600763,2024.0,8,核心战略,高,1,0,言行一致
通行宝,301339,2024.0,0,,,0,0,未涉及AI
通裕重工,300185,2024.0,0,,无,0,159,行动先行
通达创智,001368,2024.0,0,,,0,0,未涉及AI
通达动力,002576,2024.0,0,,,0,49,行动先行
通达海,301378,2024.0,38,核心战略,高,19,27,言行一致
通达电气,603390,2024.0,0,,,5,163,行动先行
通达股份,002560,2024.0,0,,无,0,56,行动先行
通鼎互联,002491,2024.0,0,,,2,489,行动先行
速达股份,001277,2024.0,0,未提及,无,1,0,行动先行
逸豪新材,301176,2024.0,0,,,0,67,行动先行
道恩股份,002838,2024.0,0,,无,0,114,行动先行
道明光学,002632,2024.0,0,,,10,5,行动先行
道氏技术,300409,2024.0,0,,,3,50,行动先行
道通科技,688208公司简称：道通科技,2024.0,0,,,0,0,未涉及AI
道道全,002852,2024.0,1,未提及,低,1,0,言行一致
遥望科技,002291,2024.0,0,,,0,0,未涉及AI
邦基科技,603151,2024.0,0,,无,0,0,未涉及AI
邦彦技术,688132,2024.0,0,,,15,189,行动先行
邦德股份,920271,2024.0,1,重点方向,低,0,9,言行一致
邵阳液压,301079,2024.0,0,,,0,35,行动先行
郑中设计,002811,2024.0,0,,,0,29,行动先行
郑州煤电,600121,2024.0,0,,,0,7,行动先行
郑州银行,002936,2024.0,3,数字化转型与人工智能技术应用,中,20,0,言行一致
郴电国际,600969,2024.0,0,,,0,0,未涉及AI
鄂尔多斯,600295,2024.0,0,,,2,82,行动先行
酒钢宏兴,600307,2024.0,0,初步探索,低,0,857,行动先行
酒鬼酒,000799,2024.0,0,,无,0,22,行动先行
酷特智能,300840,2024.0,19,核心战略,高,22,25,言行一致
醋化股份,603968,2024.0,0,未提及,无,1,185,行动先行
采纳股份,301122,2024.0,0,,无,0,19,行动先行
重庆啤酒,600132,2024.0,0,,无,0,0,未涉及AI
重庆建工,600939,2024.0,0,未提及,无,0,414,行动先行
重庆水务,601158,2024.0,0,,,0,17,行动先行
重庆港,600279,2024.0,0,,,1,1,行动先行
重庆燃气,600917,2024.0,0,未提及,无,0,24,行动先行
重庆路桥,600106,2024.0,3,重点方向,低,0,0,表态超前
重庆钢铁,601005,2024.0,0,,,0,1162,行动先行
重庆百货,600729,2024.0,0,未提及,无,0,0,未涉及AI
重药控股,000950,2024.0,1,重点方向,低,0,0,表态超前
野马电池,605378,2024.0,1,重点方向,低,0,50,言行一致
金一文化,002721,2024.0,0,,,0,0,未涉及AI
金三江,301059,2024.0,0,,,7,0,行动先行
金丹科技,300829,2024.0,0,,无,0,68,行动先行
金信诺,300252,2024.0,0,,,7,147,行动先行
金健米业,600127,2024.0,0,,无,0,46,行动先行
金冠电气,688517,2024.0,0,,,1,89,行动先行
金冠股份,300510,2024.0,5,重点方向,高,0,89,言行一致
金凯生科,301509,2024.0,0,,无,0,0,未涉及AI
金刚光伏,300093,2024.0,0,,,0,54,行动先行
金利华电,300069,2024.0,0,初步探索,低,0,6,行动先行
金力永磁,300748,2024.0,0,,,12,80,行动先行
金力泰,300225,2024.0,0,未提及,无,0,82,行动先行
金博股份,688598,2024.0,1,未提及,低,0,37,言行一致
金卡智能,300349,2024.0,0,,,40,321,行动先行
金发科技,600143,2024.0,3,初步探索,低,26,2096,言行一致
金固股份,002488,2024.0,1,重点方向,中,3,50,言行一致
金圆股份,000546,2024.0,0,未提及,无,2,8,行动先行
金地集团,600383,2024.0,0,未提及,无,17,0,行动先行
金城医药,300233,2024.0,0,未提及,无,2,42,行动先行
金埔园林,301098,2024.0,0,未提及,无,2,25,行动先行
金域医学,603882,2024.0,0,,,8,135,行动先行
金天钛业,688750,2024.0,2,通过智能制造提升生产线,低,0,0,表态超前
金太阳,300606,2024.0,0,,,0,54,行动先行
金奥博,002917,2024.0,7,重点方向,中,3,0,言行一致
金字火腿,002515,2024.0,0,,无,0,5,行动先行
金安国纪,002636,2024.0,4,重点方向,中,0,4,言行一致
金宏气体,688106,2024.0,0,,无,0,355,行动先行
金富科技,003018,2024.0,0,未提及,无,0,37,行动先行
金山办公,688111,2024.0,15,核心战略,高,323,1441,言行一致
金岭矿业,000655,2024.0,0,,无,0,30,行动先行
金帝股份,603270,2024.0,0,未提及,无,20,179,行动先行
金开新能,600821,2024.0,0,,,0,0,未涉及AI
金徽股份,603132,2024.0,1,初步探索,低,1,14,言行一致
金徽酒,603919,2024.0,0,未提及,无,1,17,行动先行
金房能源,001210,2024.0,4,重点方向,高,1,29,言行一致
金新农,002548,2024.0,2,初步探索,低,10,46,言行一致
金时科技,002951,2024.0,0,,,0,5,行动先行
金明精机,300281,2024.0,1,重点方向,低,0,109,言行一致
金春股份,300877,2024.0,0,,无,0,42,行动先行
金晶科技,600586,2024.0,0,,,0,25,行动先行
金智科技,002090,2024.0,10,重点方向,高,38,161,言行一致
金杨精密,301210,2024.0,0,,无,0,34,行动先行
金杯汽车,600609,2024.0,0,未提及,无,0,1,行动先行
金杯电工,002533,2024.0,0,,,2,29,行动先行
金枫酒业,600616,2024.0,0,,无,0,27,行动先行
金桥信息,603918,2024.0,0,,,40,36,行动先行
金橙子,688291,2024.0,3,重点方向,低,1,62,言行一致
金沃股份,300984,2024.0,4,初步探索,低,0,10,言行一致
金河生物,002688,2024.0,0,,,0,45,行动先行
金洲管道,002443,2024.0,0,未提及,无,0,80,行动先行
金浦钛业,000545,2024.0,0,未提及,无,0,0,未涉及AI
金海高科,603311,2024.0,0,未提及,无,0,111,行动先行
金溢科技,002869,2024.0,8,重点方向,中,45,1802,言行一致
丹化科技，丹科B,600844，900921,2024.0,0,,,0,0,未涉及AI
金牌家居,603180,2024.0,5,重点方向,中,24,51,言行一致
金牛化工,600722,2024.0,0,,无,0,0,未涉及AI
金现代,300830,2024.0,0,,,8,140,行动先行
金瑞矿业,600714,2024.0,0,,,0,4,行动先行
金百泽,301041,2024.0,0,,,13,118,行动先行
金盘科技,688676,2024.0,55,核心战略,高,0,98,言行一致
金盾股份,300411,2024.0,2,初步探索,低,0,43,言行一致
金石亚药,300434,2024.0,0,,,0,2,行动先行
金石资源,603505,2024.0,2,初步探索,低,0,12,言行一致
金禄电子,301282,2024.0,13,重点方向,中,0,128,言行一致
金禾实业,002597,2024.0,0,,,5,706,行动先行
金种子酒,600199,2024.0,0,,无,0,85,行动先行
金科环境,688466,2024.0,35,核心战略,高,4,74,言行一致
金自天正,600560,2024.0,0,,,1,133,行动先行
金融街,000402,2024.0,0,,,0,4,行动先行
金螳螂,002081,2024.0,3,重点方向,中,37,919,言行一致
金证股份,600446,2024.0,0,,,327,97,行动先行
金诚信,603979,2024.0,4,重点方向,中,1,47,言行一致
金财互联,002530,2024.0,0,,,0,0,未涉及AI
金辰股份,603396,2024.0,1,初步探索,低,4,114,言行一致
金达威,002626,2024.0,0,,无,1,142,行动先行
金达莱,688057,2024.0,0,,,0,66,行动先行
金运激光,300220,2024.0,0,,,29,98,行动先行
金迪克,688670,2024.0,0,,无,0,28,行动先行
金逸影视,002905,2024.0,0,,无,4,1,行动先行
金道科技,301279,2024.0,0,未提及,无,0,52,行动先行
金钟股份,301133,2024.0,0,初步探索,低,0,23,行动先行
金银河,300619,2024.0,1,初步探索,低,0,151,言行一致
金陵体育,300651,2024.0,0,未提及,无,0,102,行动先行
金陵药业,000919,2024.0,1,初步探索,低,2,161,言行一致
金陵饭店,601007,2024.0,0,,,0,1,行动先行
金隅冀东,000401,2024.0,6,重点方向,中,1,11,言行一致
金雷股份,300443,2024.0,0,,,0,50,行动先行
金风科技,002202,2024.0,1,初步探索,低,41,1115,言行一致
金马游乐,300756,2024.0,5,重点方向,中,3,339,言行一致
金鹰股份,600232,2024.0,1,初步探索,低,0,17,言行一致
金鹰重工,301048,2024.0,0,,无,0,124,行动先行
金麒麟,603586,2024.0,0,,无,0,91,行动先行
金龙机电,300032,2024.0,0,,,1,24,行动先行
金龙汽车,600686,2024.0,8,重点方向,中,0,2,言行一致
金龙羽,002882,2024.0,0,,无,1,0,行动先行
金龙鱼,300999,2024.0,3,重点方向,中,4,7,言行一致
鑫宏业,301310,2024.0,0,,,0,28,行动先行
鑫汇科,920267,2024.0,0,,,1,73,行动先行
丰华股份,600615,2024.0,0,未提及,低,2,0,行动先行
鑫磊股份,301317,2024.0,3,重点方向,中,5,223,言行一致
鑫科材料,600255,2024.0,0,未提及,无,0,22,行动先行
鑫铂股份,003038,2024.0,0,未提及,无,0,150,行动先行
钒钛股份,000629,2024.0,0,初步探索,低,0,200,行动先行
钛能化学,002145,2024.0,0,,,1,0,行动先行
钜泉科技,688391,2024.0,0,,,0,0,未涉及AI
钢研纳克,300797,2024.0,0,,,1,0,行动先行
钢研高纳,300034,2024.0,0,,无,0,1436,行动先行
钧崴电子,301458,2024.0,1,初步探索,低,2,0,言行一致
钧达股份,002865,2024.0,1,未提及,无,0,2,言行一致
钱江摩托,000913,2024.0,0,初步探索,低,5,140,行动先行
钱江水利,600283,2024.0,0,,无,5,7,行动先行
钱江生化,600796,2024.0,0,,,0,40,行动先行
铁大科技,920541,2024.0,0,,,1,31,行动先行
铁建重工,688425,2024.0,5,重点方向,中,7,2623,言行一致
铁拓机械,920706,2024.0,8,重点方向,中,0,161,言行一致
铁流股份,603926,2024.0,0,未提及,无,0,47,行动先行
铁科轨道,688569,2024.0,0,,,0,141,行动先行
铁龙物流,600125,2024.0,0,,,0,23,行动先行
铂力特,688333,2024.0,3,重点方向,中,35,496,言行一致
铂科新材,300811,2024.0,0,,,0,70,行动先行
铖昌科技,001270,2024.0,0,,,0,38,行动先行
铜冠矿建,920019,2024.0,0,无,低,0,0,未涉及AI
铜冠铜箔,301217,2024.0,0,,,0,79,行动先行
铜峰电子,600237,2024.0,0,,无,0,0,未涉及AI
铜牛信息,300895,2024.0,15,未提及,低,1,3,言行一致
铜陵有色,000630,2024.0,0,,,0,809,行动先行
铭利达,301268,2024.0,0,,,4,13,行动先行
